date,symbol,price,ratio,to_buy,SMA_10d,SMA_50,other_expense
2022-09-29,KSS,21.36,0.1538681624041578,1,27.0,46.0,-2600000.0
2023-08-21,KSS,25.8,0.1744391645485689,0,28.0,26.0,-3040000.0
2023-05-08,KR,47.43,0.2376974598335334,1,49.0,47.0,-5350000.0
2023-09-05,KSS,23.0,0.1525582937341142,0,26.0,26.0,-3040000.0
2022-02-28,KR,44.24,0.2450510559221977,1,45.0,42.0,-5710000.0
2023-04-13,KR,45.41,0.2275415154595367,1,49.0,47.0,-5350000.0
2021-05-06,KR,34.94,0.2139117571585986,1,37.0,34.0,-5440000.0
2023-07-18,KSS,22.64,0.1531053155044756,0,25.0,27.0,-3040000.0
2023-07-18,VLO,111.21,0.2283756371078845,1,115.0,123.0,-4570000.0
2022-08-09,KR,44.48,0.2433781039684381,1,47.0,48.0,-5710000.0
2023-02-09,KSS,27.94,0.1980218808708144,0,33.0,37.0,-3040000.0
2023-04-24,KSS,20.15,0.1396728920322687,1,23.0,30.0,-3040000.0
2023-04-24,VLO,114.57,0.2435608873871064,1,128.0,123.0,-4570000.0
2022-05-24,WMT,40.04,0.1976689468777171,1,44.0,48.0,-18360000.0
2023-03-24,KR,47.34,0.2372138434350928,1,48.0,48.0,-5350000.0
2023-03-24,CNC,64.05,0.2440548399482521,1,64.0,81.0,-6650000.0
2022-06-30,KSS,29.58,0.2332439664488241,0,39.0,52.0,-2600000.0
2023-03-13,KSS,19.57,0.1387004088849596,1,27.0,34.0,-3040000.0
2022-07-05,KSS,24.38,0.1922024391498996,1,36.0,52.0,-2600000.0
2022-07-05,WMT,40.07,0.1978600236750856,1,41.0,47.0,-18360000.0
2023-08-16,KSS,24.5,0.165686816222787,0,28.0,26.0,-3040000.0
2022-06-29,KSS,29.77,0.234681726959296,0,39.0,52.0,-2600000.0
2022-02-02,KR,41.5,0.2309134950104432,1,45.0,41.0,-5710000.0
2023-06-06,VLO,105.29,0.221782484706576,1,110.0,122.0,-4570000.0
2022-11-29,KSS,27.31,0.1833993722019245,0,32.0,42.0,-2600000.0
2021-03-09,KR,31.95,0.1955797068634998,1,33.0,33.0,-5440000.0
2023-05-23,KSS,16.89,0.1171234390540391,1,20.0,28.0,-3040000.0
2021-04-26,KR,33.88,0.2073848661866594,1,37.0,34.0,-5440000.0
2023-06-28,PSX,89.57,0.2496948644037884,1,94.0,97.0,-5600000.0
2021-04-15,KR,34.48,0.2110739784751468,1,37.0,34.0,-5440000.0
2023-07-26,KSS,25.09,0.169698309205437,0,26.0,26.0,-3040000.0
2023-06-12,KSS,21.06,0.1424080008840756,1,21.0,27.0,-3040000.0
2023-05-12,KSS,17.42,0.1207702508564482,1,20.0,29.0,-3040000.0
2022-06-28,WMT,39.47,0.1948505641165317,1,40.0,47.0,-18360000.0
2023-09-14,KR,44.69,0.2220656558162122,1,46.0,47.0,-5350000.0
2022-05-09,WMT,48.8,0.2409478414816832,1,51.0,48.0,-18360000.0
2023-08-01,KSS,25.83,0.1746822853353961,0,27.0,26.0,-3040000.0
2022-08-31,KSS,23.56,0.1725703699891936,1,29.0,48.0,-2600000.0
2022-11-30,KSS,27.04,0.181588020377708,0,32.0,42.0,-2600000.0
2022-06-22,WMT,38.93,0.1921754889516267,1,40.0,47.0,-18360000.0
2022-09-27,KSS,21.66,0.1560541347192919,1,28.0,46.0,-2600000.0
2022-09-27,KR,42.26,0.2299811441169645,1,46.0,49.0,-5710000.0
2021-09-17,KR,38.33,0.2292674606409153,1,44.0,36.0,-5440000.0
2022-05-20,WMT,38.45,0.1897870289845204,1,46.0,48.0,-18360000.0
2021-09-14,KR,39.13,0.2340275324910564,1,45.0,36.0,-5440000.0
2023-08-31,KSS,23.94,0.1619184440269643,0,26.0,26.0,-3040000.0
2023-08-15,KR,46.8,0.2325409084164092,1,49.0,47.0,-5350000.0
2022-07-06,WMT,40.36,0.1992453304560072,1,41.0,47.0,-18360000.0
2023-03-20,KR,45.7,0.2289923646616034,1,47.0,48.0,-5350000.0
2023-02-06,KSS,29.49,0.2090230964747486,0,33.0,37.0,-3040000.0
2023-01-31,KSS,27.76,0.1967454966847165,0,31.0,37.0,-3040000.0
2022-11-11,KSS,26.33,0.1767766170946328,1,28.0,43.0,-2600000.0
2023-03-16,KSS,20.37,0.1411923969499392,1,25.0,34.0,-3040000.0
2023-08-30,KR,45.4,0.2256059032227603,1,47.0,47.0,-5350000.0
2022-02-09,KR,42.48,0.2364114353678347,1,45.0,41.0,-5710000.0
2023-07-28,KR,47.07,0.2353052111859056,1,48.0,47.0,-5350000.0
2021-12-06,KR,42.45,0.2495556914066627,1,43.0,39.0,-5440000.0
2021-09-30,KR,37.85,0.2264114175308306,1,40.0,37.0,-5440000.0
2021-03-15,KR,33.26,0.2035822427432866,1,35.0,33.0,-5440000.0
2021-03-04,KR,31.61,0.1934797506377454,1,33.0,33.0,-5440000.0
2023-09-06,KSS,22.72,0.1507348878329097,0,26.0,26.0,-3040000.0
2022-08-24,WBA,32.29,0.2392100591582458,0,39.0,45.0,-9050000.0
2023-07-14,WBA,26.69,0.1901807796357279,0,29.0,35.0,-4000000.0
2022-06-24,WMT,39.9,0.1970001780869273,1,40.0,47.0,-18360000.0
2021-09-16,CAH,48.53,0.0931482085592766,1,53.0,55.0,-1800000.0
2023-01-20,WBA,31.88,0.2332282465354965,0,36.0,40.0,-4000000.0
2021-10-28,CAH,44.34,0.0819482110213151,1,49.0,55.0,-1800000.0
2022-10-11,WBA,28.64,0.2122182316903159,1,32.0,43.0,-4000000.0
2022-06-07,CAH,51.0,0.0905871961690681,1,56.0,54.0,-1800000.0
2022-08-23,WBA,32.88,0.2435687956138828,0,40.0,45.0,-9050000.0
2023-07-28,LNC,26.03,0.2489334803170409,1,27.0,32.0,-3910000.0
2023-05-25,LNC,19.24,0.187279059022457,1,21.0,36.0,-3910000.0
2023-08-21,WBA,24.6,0.1722047881359125,0,28.0,34.0,-4000000.0
2022-09-30,WBA,27.58,0.2043438354822423,1,33.0,44.0,-4000000.0
2022-10-28,WBA,32.12,0.238054060571351,0,35.0,43.0,-4000000.0
2023-05-01,WBA,31.16,0.2251033586279134,0,35.0,37.0,-4000000.0
2021-10-11,CAH,45.27,0.0836654828365145,1,50.0,55.0,-1800000.0
2023-03-24,WBA,29.44,0.2126807231185429,0,33.0,38.0,-4000000.0
2023-07-07,WBA,26.6,0.1895294755958795,0,29.0,35.0,-4000000.0
2023-03-08,WBA,31.04,0.2242578389260227,0,35.0,39.0,-4000000.0
2023-08-28,WBA,23.42,0.163933226829838,0,27.0,34.0,-4000000.0
2023-08-28,LNC,23.81,0.227778168348745,1,26.0,30.0,-3910000.0
2022-12-01,CAH,76.25,0.1140865623242116,1,78.0,61.0,-1470000.0
2023-06-12,LNC,21.5,0.2092328243064729,1,23.0,35.0,-3910000.0
2023-06-12,WBA,28.92,0.2060725982080284,0,31.0,36.0,-4000000.0
2023-06-01,LNC,19.78,0.1924762769352708,1,21.0,36.0,-3910000.0
2022-10-18,CAH,67.97,0.1017077528870652,1,69.0,58.0,-1470000.0
2023-01-03,WBA,33.05,0.2417435476138444,0,38.0,41.0,-4000000.0
2021-09-29,CAH,47.48,0.0911343842134095,1,52.0,55.0,-1800000.0
2023-05-23,WBA,28.88,0.2055263257047693,0,31.0,36.0,-4000000.0
2023-05-08,WBA,28.5,0.2059165655637024,0,34.0,37.0,-4000000.0
2023-06-20,WBA,29.6,0.2109573785068913,0,32.0,36.0,-4000000.0
2023-06-20,PSX,89.65,0.2499087358079887,1,97.0,97.0,-5600000.0
2022-12-29,WBA,33.29,0.2435636119756147,0,39.0,41.0,-4000000.0
2023-02-14,WBA,32.65,0.238883446493297,0,37.0,39.0,-4000000.0
2023-02-02,WBA,33.51,0.2451236671363872,0,37.0,40.0,-4000000.0
2023-07-13,WBA,27.18,0.1936978214509091,0,29.0,35.0,-4000000.0
2023-05-15,LNC,18.03,0.1754509078996037,1,20.0,37.0,-3910000.0
2023-06-07,LNC,22.05,0.2146092566446499,1,22.0,35.0,-3910000.0
2023-06-07,WBA,29.18,0.2079613799235887,0,31.0,36.0,-4000000.0
2023-06-14,WBA,28.8,0.2052259029562255,0,31.0,36.0,-4000000.0
2023-03-15,WBA,30.2,0.2181440811436064,0,34.0,38.0,-4000000.0
2023-03-20,WBA,29.88,0.215867681958961,0,34.0,38.0,-4000000.0
2023-08-24,WBA,23.56,0.1649101828896106,0,27.0,34.0,-4000000.0
2023-05-01,WBA,31.16,0.2251033586279134,0,35.0,37.0,-4000000.0
2023-03-08,WBA,31.04,0.2242578389260227,0,35.0,39.0,-4000000.0
2022-09-06,CAH,66.38,0.1038858740610833,1,70.0,55.0,-1470000.0
2023-07-18,WBA,27.04,0.1926557349871517,0,30.0,35.0,-4000000.0
2023-07-18,CAH,91.31,0.1132033525385527,1,94.0,78.0,-840000.0
2022-06-02,WMT,41.13,0.2030190972040352,1,41.0,48.0,-18360000.0
2023-09-14,WBA,20.92,0.1394887871096699,0,23.0,33.0,-5800000.0
2023-01-31,WBA,32.75,0.2395984717753178,0,36.0,40.0,-4000000.0
2022-10-26,WBA,31.19,0.2310907515278479,1,34.0,43.0,-4000000.0
2021-12-29,CAH,48.37,0.0893839979811284,1,50.0,54.0,-1800000.0
2023-03-15,WBA,30.2,0.2181440811436064,0,34.0,38.0,-4000000.0
2022-07-20,WMT,42.14,0.2080348631332125,1,42.0,47.0,-18360000.0
2023-07-19,WBA,27.36,0.1949352991266211,0,30.0,35.0,-4000000.0
2022-12-30,WBA,33.2,0.2428485866935939,0,38.0,41.0,-4000000.0
2022-12-30,CAH,74.42,0.1106464048178419,1,79.0,63.0,-1470000.0
2022-07-11,WBA,32.49,0.2435037398516327,0,39.0,47.0,-9050000.0
2022-07-13,WMT,40.44,0.1996274840507443,1,41.0,47.0,-18360000.0
2022-07-01,CAH,50.71,0.0793603785447205,1,53.0,53.0,-1470000.0
2023-06-23,WBA,28.7,0.2045094685123923,0,32.0,36.0,-4000000.0
2023-04-18,WBA,32.03,0.231412236347332,0,36.0,37.0,-4000000.0
2023-05-05,WBA,28.96,0.2092336043646338,0,34.0,37.0,-4000000.0
2023-05-05,PSX,88.63,0.2498018001058886,1,97.0,97.0,-5600000.0
2023-07-20,WBA,27.64,0.196954341650151,0,30.0,35.0,-4000000.0
2022-12-27,WBA,34.04,0.2490238050383186,0,39.0,41.0,-4000000.0
2023-03-28,WBA,30.45,0.2199652004852942,0,33.0,38.0,-4000000.0
2023-05-25,WBA,27.39,0.1949248095370865,0,31.0,36.0,-4000000.0
2023-03-31,CNC,63.21,0.2400464327865677,1,64.0,81.0,-6650000.0
2023-09-08,CNC,65.41,0.2441488536600552,1,63.0,72.0,-6650000.0
2022-11-16,CAH,72.32,0.108213824823798,1,77.0,60.0,-1470000.0
2023-06-23,CAH,89.39,0.1284806370845879,1,90.0,75.0,-1470000.0
2022-09-22,WBA,29.26,0.2168387451677806,1,35.0,44.0,-4000000.0
2023-02-09,WBA,31.82,0.2327732304469379,0,37.0,40.0,-4000000.0
2023-01-18,WBA,31.64,0.2314731844796274,0,36.0,40.0,-4000000.0
2022-06-29,CAH,50.8,0.0902175210965919,1,53.0,53.0,-1800000.0
2023-05-22,CNC,65.2,0.2476036610929317,1,67.0,78.0,-6650000.0
2022-03-28,CAH,54.22,0.0978352526974708,1,57.0,54.0,-1800000.0
2023-08-01,WBA,27.03,0.1925906045831669,0,30.0,35.0,-4000000.0
2023-04-06,WBA,32.21,0.232713035877109,0,35.0,38.0,-4000000.0
2022-09-12,WBA,32.17,0.2383794488444119,0,36.0,45.0,-4000000.0
2022-09-12,CAH,65.92,0.1031684921081367,1,70.0,56.0,-1470000.0
2021-08-31,CAH,48.31,0.0927242455390941,1,52.0,55.0,-1800000.0
2022-02-07,CAH,49.37,0.0890842448004825,1,52.0,54.0,-1800000.0
2023-01-30,WBA,32.46,0.2374533959292555,0,36.0,40.0,-4000000.0
2023-06-15,WBA,29.27,0.2085475535594523,0,32.0,36.0,-4000000.0
2022-09-06,CAH,66.38,0.1038858740610833,1,70.0,55.0,-1470000.0
2023-03-10,WBA,29.94,0.2163229618019185,0,35.0,39.0,-4000000.0
2023-03-10,CAH,68.92,0.1005075940571126,1,74.0,68.0,-1470000.0
2022-12-27,WBA,34.04,0.2490238050383186,0,39.0,41.0,-4000000.0
2023-02-10,WBA,32.48,0.2375834005184509,0,37.0,40.0,-4000000.0
2023-06-13,WBA,29.2,0.2080916407315584,0,31.0,36.0,-4000000.0
2022-05-10,CAH,53.03,0.094183126419519,1,58.0,54.0,-1800000.0
2023-09-06,WBA,21.07,0.1404815898648988,0,25.0,34.0,-5800000.0
2023-09-06,LNC,23.92,0.2287642210303831,1,26.0,30.0,-3910000.0
2023-04-26,WBA,31.34,0.2264041581576905,0,35.0,37.0,-4000000.0
2023-06-16,LNC,22.44,0.2183727592602377,1,24.0,35.0,-3910000.0
2022-02-28,CAH,50.66,0.0914201037749204,1,54.0,54.0,-1800000.0
2023-05-31,LNC,19.26,0.1874582734478203,1,21.0,36.0,-3910000.0
2023-05-31,WBA,27.76,0.197801036901954,0,31.0,36.0,-4000000.0
2023-05-31,MPC,102.32,0.2465298980575138,1,109.0,111.0,-9980000.0
2022-07-08,WBA,32.59,0.2442844090665539,0,39.0,47.0,-9050000.0
2022-10-20,WBA,29.3,0.2170990557862294,1,33.0,43.0,-4000000.0
2023-05-23,LNC,20.18,0.1964189939762219,1,21.0,36.0,-3910000.0
2023-05-23,WBA,28.88,0.2055263257047693,0,31.0,36.0,-4000000.0
2023-03-06,WBA,31.92,0.2305667166529769,0,36.0,39.0,-4000000.0
2022-03-18,CAH,53.74,0.0969720004677873,1,54.0,54.0,-1800000.0
2022-04-27,CAH,56.61,0.1005348163011565,1,62.0,54.0,-1800000.0
2022-07-06,WBA,32.79,0.2457806917341463,0,40.0,47.0,-9050000.0
2022-07-06,CAH,50.27,0.07867288750648,1,53.0,53.0,-1470000.0
2022-11-04,WBA,32.56,0.2412428656473478,0,36.0,43.0,-4000000.0
2023-04-14,LNC,19.31,0.1879063094319683,1,21.0,41.0,-3910000.0
2023-04-14,WBA,31.8,0.2297211969586219,0,36.0,38.0,-4000000.0
2023-04-20,WBA,31.84,0.2300463968335305,0,36.0,37.0,-4000000.0
2022-01-13,CAH,49.0,0.0884241107424892,1,52.0,54.0,-1800000.0
2022-08-19,WBA,33.57,0.2486431455221909,0,40.0,46.0,-9050000.0
2023-08-30,WBA,23.82,0.1667338342011861,0,26.0,34.0,-4000000.0
2023-07-25,WBA,28.05,0.1998852098294688,0,30.0,35.0,-4000000.0
2023-07-25,CAH,91.84,0.1138593221744666,1,93.0,79.0,-840000.0
2022-09-22,WBA,29.26,0.2168387451677806,1,35.0,44.0,-4000000.0
2022-06-16,WMT,38.9,0.1920799505546884,1,41.0,47.0,-18360000.0
2023-08-10,CAH,90.47,0.1121708077412808,1,92.0,80.0,-840000.0
2023-07-31,WBA,27.39,0.1951958207425604,0,30.0,35.0,-4000000.0
2022-10-24,WBA,30.47,0.2257543838421136,1,33.0,43.0,-4000000.0
2023-09-20,LNC,24.4,0.2333359197886393,1,26.0,29.0,-3910000.0
2022-01-28,CAH,49.37,0.0890842448004825,1,52.0,54.0,-1800000.0
2023-08-18,WBA,24.69,0.1728560921757609,0,29.0,34.0,-4000000.0
2023-01-06,WBA,32.53,0.2379734143161797,0,37.0,41.0,-4000000.0
2023-04-13,WBA,32.21,0.232713035877109,0,36.0,38.0,-4000000.0
2022-12-27,CAH,76.14,0.1139282287151318,1,79.0,63.0,-1470000.0
2023-06-12,WBA,28.92,0.2060725982080284,0,31.0,36.0,-4000000.0
2023-01-19,WBA,31.46,0.2301731385047813,0,36.0,40.0,-4000000.0
2023-01-19,CAH,73.08,0.1065643095860494,1,77.0,65.0,-1470000.0
2022-01-21,CAH,47.43,0.0855804563388257,1,52.0,54.0,-1800000.0
2021-11-12,CAH,47.8,0.0883364621738568,1,50.0,55.0,-1800000.0
2021-10-04,CAH,46.02,0.085056473006826,1,51.0,55.0,-1800000.0
2023-07-31,WBA,27.39,0.1951958207425604,0,30.0,35.0,-4000000.0
2023-03-30,LNC,19.67,0.1953543872126816,1,21.0,42.0,-3910000.0
2023-03-30,WBA,31.18,0.2252334385808911,0,33.0,38.0,-4000000.0
2022-11-09,WBA,32.4,0.2400714678643286,0,37.0,43.0,-4000000.0
2023-04-14,WBA,31.8,0.2297211969586219,0,36.0,38.0,-4000000.0
2022-10-06,CAH,66.8,0.0999516892227259,1,68.0,57.0,-1470000.0
2023-07-19,WBA,27.36,0.1949352991266211,0,30.0,35.0,-4000000.0
2023-05-04,WBA,28.4,0.205201125822325,0,34.0,37.0,-4000000.0
2023-02-01,WBA,33.04,0.2416785453230145,0,36.0,40.0,-4000000.0
2023-07-26,WBA,28.2,0.2009272962932262,0,30.0,35.0,-4000000.0
2022-05-25,WMT,39.79,0.1964269476948218,1,44.0,48.0,-18360000.0
2022-05-25,CAH,54.63,0.0970229031126321,1,56.0,54.0,-1800000.0
2023-06-21,WBA,28.85,0.2055515549761497,0,32.0,36.0,-4000000.0
2023-02-23,WBA,32.6,0.2353733223815588,0,36.0,39.0,-4000000.0
2023-02-16,WBA,32.7,0.2360883476635795,0,37.0,39.0,-4000000.0
2023-05-18,WBA,28.75,0.2046157660339254,0,32.0,37.0,-4000000.0
2023-08-24,WBA,23.56,0.1649101828896106,0,27.0,34.0,-4000000.0
2023-08-24,LNC,23.98,0.2293917090620872,1,26.0,30.0,-3910000.0
2023-01-23,WBA,32.58,0.2383634281063728,0,36.0,40.0,-4000000.0
2022-09-26,WBA,28.71,0.2127388529196777,1,34.0,44.0,-4000000.0
2022-08-24,WBA,32.29,0.2392100591582458,0,39.0,45.0,-9050000.0
2022-08-24,CAH,65.65,0.1027500193022512,1,69.0,55.0,-1470000.0
2022-08-19,WBA,33.57,0.2486431455221909,0,40.0,46.0,-9050000.0
2023-08-15,LNC,24.41,0.2334255609511228,1,27.0,31.0,-3910000.0
2023-08-15,WBA,26.14,0.1862729553966376,0,30.0,34.0,-4000000.0
2023-07-21,LNC,25.44,0.2432860877146631,1,27.0,33.0,-3910000.0
2023-07-21,WBA,27.84,0.1983872105378175,0,30.0,35.0,-4000000.0
2023-01-04,CAH,74.55,0.1087102787245072,1,79.0,64.0,-1470000.0
2021-12-08,CAH,44.83,0.0828583650833707,1,47.0,54.0,-1800000.0
2023-09-14,WBA,20.92,0.1394887871096699,0,23.0,33.0,-5800000.0
2022-05-25,CAH,54.63,0.0970229031126321,1,56.0,54.0,-1800000.0
2023-02-24,WBA,32.23,0.2327082281410367,0,36.0,39.0,-4000000.0
2022-12-22,WBA,34.16,0.2498688349095348,0,40.0,41.0,-4000000.0
2022-12-22,CAH,77.5,0.1159577777042454,1,79.0,63.0,-1470000.0
2023-05-02,WBA,30.16,0.217883921237651,0,35.0,37.0,-4000000.0
2023-06-14,WBA,28.8,0.2052259029562255,0,31.0,36.0,-4000000.0
2023-04-03,WBA,31.92,0.2306317566294658,0,34.0,38.0,-4000000.0
2022-11-28,CAH,75.48,0.1129350451672678,1,77.0,61.0,-1470000.0
2022-12-29,WBA,33.29,0.2435636119756147,0,39.0,41.0,-4000000.0
2023-09-18,WBA,20.65,0.1376893321158174,0,22.0,33.0,-5800000.0
2023-03-20,WBA,29.88,0.215867681958961,0,34.0,38.0,-4000000.0
2022-04-11,CAH,58.07,0.1031393452208756,1,58.0,54.0,-1800000.0
2022-05-24,WMT,40.04,0.1976689468777171,1,44.0,48.0,-18360000.0
2023-02-07,WBA,32.65,0.2388184441949315,0,37.0,40.0,-4000000.0
2022-03-17,CAH,53.65,0.096802735324712,1,54.0,54.0,-1800000.0
2023-02-28,WBA,31.99,0.2310870364648877,0,36.0,39.0,-4000000.0
2023-02-28,CAH,73.3,0.1068890286004213,1,78.0,68.0,-1470000.0
2022-09-22,CAH,64.24,0.1005380916139991,1,68.0,56.0,-1470000.0
2022-08-18,WBA,33.58,0.2487732570617845,0,40.0,46.0,-9050000.0
2023-01-12,WBA,32.57,0.2382984258004717,0,37.0,40.0,-4000000.0
2022-07-12,WMT,40.34,0.199149792057323,1,41.0,47.0,-18360000.0
2022-07-06,WBA,32.79,0.2457806917341463,0,40.0,47.0,-9050000.0
2023-08-09,LNC,24.97,0.2388040300660502,1,28.0,31.0,-3910000.0
2022-05-24,CAH,54.03,0.0959642881323591,1,56.0,54.0,-1800000.0
2023-06-29,WBA,25.93,0.1847749561049863,0,31.0,36.0,-4000000.0
2023-08-14,WBA,26.57,0.189334084383925,0,30.0,34.0,-4000000.0
2023-02-03,WBA,32.96,0.2410935246377248,0,37.0,40.0,-4000000.0
2023-02-09,WBA,31.82,0.2327732304469379,0,37.0,40.0,-4000000.0
2022-08-10,CAH,59.92,0.0937827448904183,1,61.0,54.0,-1470000.0
2023-05-19,WBA,28.59,0.203445046457126,0,31.0,37.0,-4000000.0
2023-03-17,CNC,62.55,0.2383392699260448,1,65.0,82.0,-6650000.0
2023-08-07,WBA,27.31,0.1946096471066969,0,30.0,34.0,-4000000.0
2022-07-13,WBA,32.32,0.2422676802556807,0,38.0,47.0,-9050000.0
2023-01-25,WBA,32.24,0.2358283384701174,0,36.0,40.0,-4000000.0
2022-06-30,WBA,32.89,0.2465613609490676,0,40.0,47.0,-9050000.0
2022-06-30,CAH,49.91,0.078119905584417,1,53.0,53.0,-1470000.0
2023-09-06,WBA,21.07,0.1404815898648988,0,25.0,34.0,-5800000.0
2023-09-06,CAH,85.49,0.1059876865434995,1,88.0,81.0,-840000.0
2023-08-16,LNC,24.25,0.231901661347424,1,27.0,31.0,-3910000.0
2022-08-22,WBA,32.77,0.2427230706291648,0,40.0,45.0,-9050000.0
2021-12-30,CAH,48.48,0.0895900705989524,1,51.0,54.0,-1800000.0
2023-02-16,WBA,32.7,0.2360883476635795,0,37.0,39.0,-4000000.0
2023-06-23,WBA,28.7,0.2045094685123923,0,32.0,36.0,-4000000.0
2023-05-17,WBA,28.85,0.2083880846702787,0,32.0,37.0,-4000000.0
2023-05-22,WBA,28.51,0.2028596866687264,0,31.0,36.0,-4000000.0
2022-06-28,KSS,30.52,0.2406288272526115,0,40.0,52.0,-2600000.0
2023-04-04,KR,47.73,0.2391966706686991,1,49.0,47.0,-5350000.0
2021-11-05,KR,39.62,0.2369955772917327,1,41.0,37.0,-5440000.0
2023-04-11,KSS,21.23,0.1471488562272074,1,23.0,31.0,-3040000.0
2022-07-11,KSS,24.18,0.1906339731384758,1,32.0,51.0,-2600000.0
2022-07-11,KR,45.45,0.2487265026688326,1,48.0,47.0,-5710000.0
2021-02-26,KR,29.86,0.1828097027879666,1,33.0,33.0,-5440000.0
2021-11-15,KR,40.14,0.2360019019079533,1,42.0,38.0,-5440000.0
2023-04-21,KSS,20.3,0.1407669355729915,1,23.0,30.0,-3040000.0
2022-10-07,KSS,22.79,0.1641300879946483,1,26.0,46.0,-2600000.0
2021-07-12,KR,35.69,0.2156957840873069,1,38.0,35.0,-5440000.0
2022-09-30,KSS,21.2,0.1527144547933926,1,27.0,46.0,-2600000.0
2021-09-10,KR,39.95,0.2389556068770849,1,46.0,36.0,-5440000.0
2023-04-25,VLO,112.51,0.2391970881547541,1,126.0,123.0,-4570000.0
2023-03-31,KSS,20.64,0.1430765830478506,1,22.0,32.0,-3040000.0
2022-11-07,KSS,22.63,0.1519837390006689,1,29.0,43.0,-2600000.0
2021-08-16,KR,40.68,0.2433236728101556,1,43.0,36.0,-5440000.0
2022-02-01,KR,41.52,0.2310705790206544,1,46.0,41.0,-5710000.0
2022-12-15,KR,41.73,0.2258270480389881,1,46.0,49.0,-5710000.0
2023-02-13,KSS,28.26,0.2003315283456735,0,33.0,36.0,-3040000.0
2023-02-13,KR,43.07,0.2170954012599657,1,45.0,49.0,-5350000.0
2022-07-05,WMT,40.07,0.1978600236750856,1,41.0,47.0,-18360000.0
2021-02-24,KR,30.36,0.1858745037660945,1,34.0,33.0,-5440000.0
2023-07-07,KR,45.76,0.2287581783107825,1,47.0,47.0,-5350000.0
2022-06-01,WMT,40.46,0.1997707916487706,1,41.0,48.0,-18360000.0
2023-05-22,KR,48.49,0.2423857059990017,1,49.0,47.0,-5350000.0
2022-11-09,KR,45.86,0.2495573218844279,0,47.0,49.0,-5710000.0
2021-04-13,KR,34.84,0.2132874458482392,1,37.0,34.0,-5440000.0
2023-03-28,KSS,19.09,0.1323184882307437,1,22.0,32.0,-3040000.0
2022-08-01,KR,44.35,0.242703063355767,1,46.0,48.0,-5710000.0
2021-04-05,KR,34.05,0.2084632220788238,1,37.0,34.0,-5440000.0
2022-08-19,KSS,24.78,0.1814964236093243,1,32.0,49.0,-2600000.0
2023-09-01,KSS,23.76,0.1606420598961211,0,26.0,26.0,-3040000.0
2022-06-30,KSS,29.58,0.2332439664488241,0,39.0,52.0,-2600000.0
2023-06-09,VLO,109.26,0.2301447418402,1,110.0,122.0,-4570000.0
2021-06-04,KR,35.97,0.2173848661866594,1,37.0,34.0,-5440000.0
2023-07-18,KSS,22.64,0.1531053155044756,0,25.0,27.0,-3040000.0
2022-06-29,KSS,29.77,0.234681726959296,0,39.0,52.0,-2600000.0
2023-06-16,KR,44.79,0.2239085243292098,1,46.0,47.0,-5350000.0
2021-08-16,KR,40.68,0.2433236728101556,1,43.0,36.0,-5440000.0
2022-11-23,KSS,27.4,0.1839654196469922,0,31.0,42.0,-2600000.0
2022-11-23,KR,45.9,0.2484149454629844,0,48.0,49.0,-5710000.0
2021-12-23,KR,40.66,0.2390445893522921,1,45.0,39.0,-5440000.0
2023-02-02,KSS,29.22,0.2070781301801304,0,32.0,37.0,-3040000.0
2023-07-21,KSS,22.61,0.1528621947176483,0,25.0,27.0,-3040000.0
2023-05-05,KSS,18.24,0.1264228091501823,1,21.0,29.0,-3040000.0
2023-08-10,KSS,25.04,0.1693336280251961,0,29.0,26.0,-3040000.0
2021-10-11,KR,37.06,0.2216513456806895,1,40.0,37.0,-5440000.0
2022-11-15,KSS,27.03,0.1815314156332012,0,29.0,43.0,-2600000.0
2023-01-09,KSS,22.57,0.1489836875418103,1,26.0,39.0,-2600000.0
2022-10-21,KR,41.63,0.226554014852634,1,44.0,49.0,-5710000.0
2023-07-14,VLO,109.34,0.2245370585600653,1,115.0,122.0,-4570000.0
2023-03-22,KR,46.36,0.2323293178108432,1,47.0,48.0,-5350000.0
2022-12-16,KSS,22.27,0.1470025214840734,1,27.0,41.0,-2600000.0
2022-02-18,KR,43.09,0.2387153341842655,1,45.0,41.0,-5710000.0
2023-07-19,KSS,23.11,0.1562658857332302,0,25.0,27.0,-3040000.0
2022-12-19,KSS,21.91,0.1446251222147892,1,27.0,40.0,-2600000.0
2021-10-29,KR,37.47,0.2241153828737037,1,40.0,37.0,-5440000.0
2022-10-26,KSS,25.45,0.1833180672052693,1,29.0,44.0,-2600000.0
2023-07-26,KSS,25.09,0.169698309205437,0,26.0,26.0,-3040000.0
2021-08-10,KR,39.86,0.2408631073676583,1,42.0,35.0,-5440000.0
2022-06-27,KSS,31.23,0.246249163793547,0,40.0,52.0,-2600000.0
2023-06-15,KSS,21.32,0.1441706265885733,1,22.0,27.0,-3040000.0
2023-08-03,KSS,26.0,0.1758371090728257,0,28.0,26.0,-3040000.0
2021-07-07,KR,35.07,0.2119235007320865,1,39.0,35.0,-5440000.0
2023-02-07,KSS,29.63,0.2099955795668029,0,33.0,37.0,-3040000.0
2022-10-07,KSS,22.79,0.1641300879946483,1,26.0,46.0,-2600000.0
2022-06-17,KR,43.84,0.2398990485031329,1,50.0,47.0,-5710000.0
2021-04-26,KR,33.88,0.2073848661866594,1,37.0,34.0,-5440000.0
